product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
46195,Fazer Domino Original kakaoküpsised 525 g vegan,Fazer Domino,525 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
46666,"Fazer Dumle Cookies, gluteenivabad toffee-maitselised kaeraküpsised toffee- (12%) ja šokolaaditükkidega (4%), 140 g",Fazer Dumle,140 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_gluten_free,high
4140,Fazer Fazerina apelsiniküpsised 140g gluteenivaba,Fazer Fazerina,140 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_gluten_free,high
47918,Fazer geisha küpsised 100 g,Fazer,100 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
30961,Fazer jaffa šokolaadiga kaetud sidrunmaitselise täidisega küpsised 300 g,Fazer,300 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
29908,"Fazer Jyväshyvä kaeraküpsised 350 g, vegan",Fazer Jyväshyvä,350 g,bakery,"Coop, Prisma, Rimi, Selver",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
295610,Fazer kaneelirullimaitselised küpsised 270g,Fazer,270 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
28715,"Fazer küpsised karamellitükkide (6%) ja meresoolaga (0,6%), 270g, u. 58tk",Fazer,270 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
29692,"Fazer küpsised muumi, 175 g",Fazer,175 g,bakery,"Prisma, Rimi",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
48848,Fazer Minisaiakesed karamelliga 220 g,Fazer Minisaiakesed,220 g,bakery,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_buns_croissants,high
563985,Fazer muumi šokolaadiküpsised 200 g,Fazer,200 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
45838,Fazer Street Food Lapi leivad kuklid 330 g,Fazer Street,330 g,bakery,Prisma,,other,other,bakery,bakery_buns_croissants,low
