product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
29035,Polar näkileivad 280g,Polar,280 g,bakery,Prisma,,bakery_bread_loaves,bakery
65137,Põnn öko kaerapdr ploom-musts-kookos 110g,Põnn,110 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
49628,Primacookies võiküpsised 130 g,Primacookies,130 g,bakery,Prisma,,bakery_other,bakery
9185,"Puding kookose, ALMA, 230 g",Alma,230 g,bakery,"Barbora, Maxima, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
3618,Puhdistamo kookosvesi 310ml,Puhdistamo,310 ml,bakery,Prisma,,bakery_cakes_pastries,bakery
29119,Racio Cornies linaseemnetega maisileivad 115 g,Racio Cornies,115 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
2790,Racio Cornies meresoolaga maisileivad 115 g,Racio Cornies,115 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
28498,"Rainbow kaeranäkileivad 170 g, gluteenivabad",Rainbow,170 g,bakery,Prisma,,bakery_bread_loaves,bakery
22743,Rainbow krõbe gluteenivaba granola külmkuivatatud vaarikatükkide ja kookoslaastudega 350g,Rainbow,350 g,bakery,Prisma,,bakery_cakes_pastries,bakery
47516,Reval Kondiiter Mini Pulgakook 180 G,Reval Kondiiter,180 g,bakery,"Prisma, Selver",,bakery_cakes_pastries,bakery
121267,Rõngu Pagar Marmorkook 500 g,Rõngu Pagar,500 g,bakery,Prisma,,bakery_cakes_pastries,bakery
30950,Roshen vahvlid kookose- ja mandlimaitselise kreemiga 216g,Roshen,216 g,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery
35095,"Saiakate, 300g, RAKVERE",Saiakate,300 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
5516,Saiavorm 300 g,Saiavorm,300 g,bakery,Prisma,,bakery_other,bakery
125994,Salvest ökoloogiline kõrvitsapüreesupp kookospiimaga 300 g,Salvest,300 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
